transaction_id,transaction_date,product_id,warehouse_id,supplier_id,transaction_type,quantity,unit_price,data_issue
TXN02919,2023-01-12,PRD011,WH002,,Sale,-47,57.6,0
TXN03214,2023-01-12,PRD012,WH002,,Sale,-92,145.51,0
TXN04703,2023-01-12,PRD017,WH002,,Sale,-66,166.7,0
TXN05003,2023-01-12,PRD018,WH003,,Sale,-21,243.22,0
TXN05300,2023-01-12,PRD019,WH002,,Sale,-90,71.31,0
TXN07341,2023-01-12,PRD026,WH002,,Sale,-36,55.92,0
TXN07344,2023-01-12,PRD026,WH002,,Sale,-17,52.85,0
TXN08494,2023-01-12,PRD030,WH003,,Sale,-31,142.23,0
TXN08775,2023-01-12,PRD031,WH001,,Sale,-1,277.88,0
TXN08950,2023-01-12,PRD033,WH003,,Sale,-1,1390.53,0
TXN09047,2023-01-12,PRD034,WH002,,Sale,-1,553.63,0
TXN09052,2023-01-12,PRD034,WH003,,Sale,-1,546.45,0
TXN09053,2023-01-12,PRD034,WH003,,Sale,-1,533.41,0
TXN00016,2023-01-13,PRD001,WH003,,Sale,-44,27.38,0
TXN00294,2023-01-13,PRD002,WH002,,Sale,-87,52.34,0
TXN00877,2023-01-13,PRD004,WH002,,Sale,0,143.95,1
TXN02061,2023-01-13,PRD008,WH001,,Sale,-31,91.36,0
TXN03825,2023-01-13,PRD014,WH002,,Sale,-12,99.64,0
TXN04134,2023-01-13,PRD015,WH003,,Sale,-23,47.1,0
TXN05000,2023-01-13,PRD018,WH002,,Sale,-82,257.08,0
TXN05002,2023-01-13,PRD018,WH003,,Sale,-13,253.32,0
TXN05301,2023-01-13,PRD019,WH002,,Sale,-93,72.5,0
TXN05601,2023-01-13,PRD020,WH003,,Sale,-33,37.17,0
TXN06455,2023-01-13,PRD023,WH001,,Sale,-171,22.37,0
TXN06735,2023-01-13,PRD024,WH001,,Sale,-32,392.13,0
TXN07638,2023-01-13,PRD027,WH002,,Sale,-15,214.39,0
TXN07926,2023-01-13,PRD028,WH002,,Sale,-15,253.94,0
TXN08206,2023-01-13,PRD029,WH001,,Sale,-92,123.1,0
TXN08491,2023-01-13,PRD030,WH002,,Sale,-35,133.01,0
TXN09046,2023-01-13,PRD034,WH002,,Sale,-1,531.79,0
TXN09132,2023-01-13,PRD035,WH002,,Sale,-1,720.47,0
TXN00006,2023-01-14,PRD001,WH001,,Sale,-153,27.22,0
TXN00868,2023-01-14,PRD004,WH001,,Sale,-27,144.5,0
TXN01470,2023-01-14,PRD006,WH002,,Sale,-18,156.92,0
TXN02624,2023-01-14,PRD010,WH001,,Sale,-76,24.37,0
TXN03824,2023-01-14,PRD014,WH002,,Sale,-11,99.61,0
TXN04410,2023-01-14,PRD016,WH001,,Sale,-33,193.46,0
TXN06740,2023-01-14,PRD024,WH002,,Sale,-9,380.47,0
TXN07922,2023-01-14,PRD028,WH001,,Sale,-19,276.63,0
TXN09041,2023-01-14,PRD034,WH001,,Sale,-1,548.41,0
TXN00583,2023-01-15,PRD003,WH001,,Sale,-40,130.37,0
TXN00586,2023-01-15,PRD003,WH002,,Sale,-44,125.01,0
TXN00588,2023-01-15,PRD003,WH002,,Sale,-48,134.01,0
TXN02070,2023-01-15,PRD008,WH003,,Sale,-7,91.66,0
TXN02344,2023-01-15,PRD009,WH001,,Sale,-142,19.93,0
TXN02346,2023-01-15,PRD009,WH001,,Sale,-149,19.69,0
TXN02349,2023-01-15,PRD009,WH002,,Sale,-178,19.77,0
TXN02637,2023-01-15,PRD010,WH003,,Sale,0,26.06,1
TXN02917,2023-01-15,PRD011,WH001,,Sale,-67,56.18,0
TXN02921,2023-01-15,PRD011,WH002,,Sale,-46,56.68,0
TXN03517,2023-01-15,PRD013,WH001,,Sale,-69,34.33,0
TXN03520,2023-01-15,PRD013,WH002,,Sale,-43,35.93,0
TXN04996,2023-01-15,PRD018,WH001,,Sale,-21,257.06,0
TXN05874,2023-01-15,PRD021,WH003,,Sale,-15,27.08,0
TXN06734,2023-01-15,PRD024,WH001,,Sale,-26,365.33,0
TXN06737,2023-01-15,PRD024,WH002,,Sale,-13,381.43,0
TXN08485,2023-01-15,PRD030,WH001,,Sale,-42,139.94,0
TXN08779,2023-01-15,PRD031,WH001,,Sale,-1,273.85,0
TXN09040,2023-01-15,PRD034,WH001,,Sale,-1,534.77,0
TXN02062,2023-01-16,PRD008,WH001,,Sale,-45,94.62,0
TXN02354,2023-01-16,PRD009,WH003,,Sale,-57,19.82,0
TXN04133,2023-01-16,PRD015,WH003,,Sale,-22,48.46,0
TXN05593,2023-01-16,PRD020,WH001,,Sale,-102,39.87,0
TXN06741,2023-01-16,PRD024,WH002,,Sale,-12,382.83,0
TXN06745,2023-01-16,PRD024,WH003,,Sale,-9,369.31,0
TXN07927,2023-01-16,PRD028,WH002,,Sale,-19,272.68,0
TXN08781,2023-01-16,PRD031,WH002,,Sale,-1,270.64,0
TXN08785,2023-01-16,PRD031,WH003,,Sale,-1,275.54,0
TXN08864,2023-01-16,PRD032,WH003,,Sale,-1,339.03,0
TXN09129,2023-01-16,PRD035,WH001,,Sale,-1,777.96,0
TXN09130,2023-01-16,PRD035,WH001,,Sale,-1,749.7,0
TXN00289,2023-01-17,PRD002,WH001,,Sale,-47,52.07,0
TXN00882,2023-01-17,PRD004,WH003,,Sale,-15,138.0,0
TXN01466,2023-01-17,PRD006,WH001,,Sale,-24,156.14,0
TXN01760,2023-01-17,PRD007,WH002,,Sale,-84,81.03,0
TXN02920,2023-01-17,PRD011,WH002,,Sale,-36,57.6,0
TXN03219,2023-01-17,PRD012,WH003,,Sale,-32,139.24,0
TXN04704,2023-01-17,PRD017,WH002,,Sale,-83,170.85,0
TXN07921,2023-01-17,PRD028,WH001,,Sale,-13,274.65,0
TXN08216,2023-01-17,PRD029,WH003,,Sale,-16,123.12,0
TXN08944,2023-01-17,PRD033,WH002,,Sale,-1,1389.2,0
TXN00012,2023-01-18,PRD001,WH002,,Sale,-97,26.95,0
TXN00288,2023-01-18,PRD002,WH001,,Sale,-37,51.88,0
TXN00878,2023-01-18,PRD004,WH002,,Sale,-20,143.94,0
TXN01464,2023-01-18,PRD006,WH001,,Sale,-12,152.76,0
TXN02069,2023-01-18,PRD008,WH003,,Sale,-10,92.06,0
TXN02928,2023-01-18,PRD011,WH003,,Sale,-27,55.69,0
TXN03524,2023-01-18,PRD013,WH002,,Sale,-37,35.21,0
TXN04129,2023-01-18,PRD015,WH002,,Sale,-40,50.32,0
TXN04414,2023-01-18,PRD016,WH002,,Sale,-19,183.91,0
TXN07040,2023-01-18,PRD025,WH001,,Sale,-43,140.77,0
TXN07639,2023-01-18,PRD027,WH002,,Sale,-10,215.89,0
TXN08488,2023-01-18,PRD030,WH001,,Sale,-41,136.13,0
TXN00584,2023-01-19,PRD003,WH001,,Sale,-62,124.96,0
TXN00587,2023-01-19,PRD003,WH002,,Sale,-27,130.0,0
TXN02632,2023-01-19,PRD010,WH002,,Sale,-64,25.07,0
TXN04416,2023-01-19,PRD016,WH003,,Sale,-10,183.32,0
TXN04700,2023-01-19,PRD017,WH001,,Sale,-37,170.13,0
TXN05868,2023-01-19,PRD021,WH001,,Sale,-101,27.61,0
TXN06747,2023-01-19,PRD024,WH003,,Sale,-7,396.91,0
TXN07645,2023-01-19,PRD027,WH003,,Sale,-5,216.79,0
TXN08217,2023-01-19,PRD029,WH003,,Sale,-19,118.45,0
TXN08786,2023-01-19,PRD031,WH003,,Sale,-1,276.38,0
TXN08946,2023-01-19,PRD033,WH002,,Sale,-1,1298.81,0
TXN09136,2023-01-19,PRD035,WH002,,Sale,-1,787.25,0
TXN00582,2023-01-20,PRD003,WH001,,Sale,-62,134.85,0
TXN00872,2023-01-20,PRD004,WH001,,Sale,-20,141.67,0
TXN01169,2023-01-20,PRD005,WH001,,Sale,-86,71.12,0
TXN01473,2023-01-20,PRD006,WH003,,Sale,-8,151.01,0
TXN02924,2023-01-20,PRD011,WH003,,Sale,-18,57.96,0
TXN03530,2023-01-20,PRD013,WH003,,Sale,-20,35.3,0
TXN05603,2023-01-20,PRD020,WH003,,Sale,-33,37.75,0
TXN07051,2023-01-20,PRD025,WH003,,Sale,-6,134.83,0
TXN07338,2023-01-20,PRD026,WH001,,Sale,-58,56.42,0
TXN07640,2023-01-20,PRD027,WH002,,Sale,-8,228.84,0
TXN08863,2023-01-20,PRD032,WH003,,Sale,-1,358.13,0
TXN09049,2023-01-20,PRD034,WH003,,Sale,-1,541.02,0
TXN01176,2023-01-21,PRD005,WH003,,Sale,-26,70.75,0
TXN01475,2023-01-21,PRD006,WH001,SUP002,Return,9,76.0,0
TXN02633,2023-01-21,PRD010,WH002,,Sale,-44,24.44,0
TXN02636,2023-01-21,PRD010,WH003,,Sale,-67,25.79,0
TXN02922,2023-01-21,PRD011,WH002,,Sale,-43,57.32,0
TXN04125,2023-01-21,PRD015,WH001,,Sale,-59,49.49,0
TXN04417,2023-01-21,PRD016,WH003,,Sale,-27,186.64,0
TXN06169,2023-01-21,PRD022,WH003,,Sale,-82,20.61,0
TXN07930,2023-01-21,PRD028,WH003,,Sale,-7,258.98,0
TXN08862,2023-01-21,PRD032,WH003,,Sale,-1,338.49,0
TXN09139,2023-01-21,PRD035,WH003,,Sale,-1,717.26,0
TXN02064,2023-01-22,PRD008,WH002,,Sale,-23,94.0,0
TXN02925,2023-01-22,PRD011,WH003,,Sale,-21,55.39,0
TXN03826,2023-01-22,PRD014,WH002,,Sale,-11,98.99,0
TXN04708,2023-01-22,PRD017,WH003,,Sale,-23,181.89,0
TXN05304,2023-01-22,PRD019,WH003,,Sale,-50,72.28,0
TXN06746,2023-01-22,PRD024,WH003,,Sale,-8,368.92,0
TXN07346,2023-01-22,PRD026,WH003,,Sale,-32,53.27,0
TXN07633,2023-01-22,PRD027,WH001,,Sale,-14,218.28,0
TXN08784,2023-01-22,PRD031,WH003,,Sale,-1,291.14,0
TXN09039,2023-01-22,PRD034,WH001,,Sale,-1,564.71,0
TXN09141,2023-01-22,PRD035,WH003,,Sale,-1,765.78,0
TXN00301,2023-01-23,PRD002,WH003,,Sale,-28,49.01,0
TXN02072,2023-01-23,PRD008,WH003,,Sale,-7,94.48,0
TXN02350,2023-01-23,PRD009,WH002,,Sale,-160,20.14,0
TXN03521,2023-01-23,PRD013,WH002,,Sale,-25,33.96,0
TXN03529,2023-01-23,PRD013,WH003,,Sale,-20,34.95,0
TXN05004,2023-01-23,PRD018,WH003,,Sale,-14,260.8,0
TXN07053,2023-01-23,PRD025,WH003,,Sale,-6,136.1,0
TXN07339,2023-01-23,PRD026,WH001,,Sale,-33,54.82,0
TXN07931,2023-01-23,PRD028,WH003,,Sale,-12,257.44,0
TXN08861,2023-01-23,PRD032,WH003,,Sale,-1,350.91,0
TXN08941,2023-01-23,PRD033,WH001,,Sale,-1,1346.27,0
TXN01174,2023-01-24,PRD005,WH002,,Sale,-54,68.82,0
TXN01468,2023-01-24,PRD006,WH002,,Sale,-13,144.28,0
TXN02353,2023-01-24,PRD009,WH003,,Sale,-46,20.44,0
TXN02626,2023-01-24,PRD010,WH001,,Sale,-56,24.55,0
TXN02631,2023-01-24,PRD010,WH002,,Sale,-48,25.78,0
TXN02916,2023-01-24,PRD011,WH001,,Sale,-147,55.74,0
TXN03212,2023-01-24,PRD012,WH001,,Sale,-122,138.06,0
TXN03516,2023-01-24,PRD013,WH001,,Sale,-50,34.49,0
TXN03527,2023-01-24,PRD013,WH003,,Sale,-29,35.33,0
TXN04413,2023-01-24,PRD016,WH002,,Sale,-17,177.09,0
TXN05602,2023-01-24,PRD020,WH003,,Sale,-45,37.28,0
TXN08945,2023-01-24,PRD033,WH002,,Sale,-1,1408.86,0
TXN09038,2023-01-24,PRD034,WH001,,Sale,-1,558.21,0
TXN09044,2023-01-24,PRD034,WH002,,Sale,-1,522.55,0
TXN09134,2023-01-24,PRD035,WH002,,Sale,-1,722.35,0
TXN00009,2023-01-25,PRD001,WH002,,Sale,-54,27.54,0
TXN01472,2023-01-25,PRD006,WH003,,Sale,-5,150.0,0
TXN02630,2023-01-25,PRD010,WH002,,Sale,-61,25.9,0
TXN03518,2023-01-25,PRD013,WH001,,Sale,-54,34.71,0
TXN03829,2023-01-25,PRD014,WH003,,Sale,-11,102.92,0
TXN05297,2023-01-25,PRD019,WH001,,Sale,-129,77.12,0
TXN05596,2023-01-25,PRD020,WH002,,Sale,-196,36.61,0
TXN05600,2023-01-25,PRD020,WH003,,Sale,-35,38.9,0
TXN06162,2023-01-25,PRD022,WH001,,Sale,-123,19.16,0
TXN07047,2023-01-25,PRD025,WH002,,Sale,-17,140.91,0
TXN07920,2023-01-25,PRD028,WH001,,Sale,-13,272.95,0
TXN08215,2023-01-25,PRD029,WH003,,Sale,-12,118.8,0
TXN08490,2023-01-25,PRD030,WH002,,Sale,-37,145.15,0
TXN08951,2023-01-25,PRD033,WH003,,Sale,-1,1323.27,0
TXN00007,2023-01-26,PRD001,WH001,,Sale,-128,29.03,0
TXN00291,2023-01-26,PRD002,WH001,,Sale,-61,50.0,0
TXN00292,2023-01-26,PRD002,WH001,,Sale,-43,48.08,0
TXN00875,2023-01-26,PRD004,WH002,,Sale,-19,140.36,0
TXN00876,2023-01-26,PRD004,WH002,,Sale,-18,140.61,0
TXN01758,2023-01-26,PRD007,WH001,,Sale,0,88.16,1
TXN02347,2023-01-26,PRD009,WH001,,Sale,-114,19.59,0
TXN04124,2023-01-26,PRD015,WH001,,Sale,-46,48.64,0
TXN04993,2023-01-26,PRD018,WH001,,Sale,-20,260.78,0
TXN04999,2023-01-26,PRD018,WH002,,Sale,-50,246.74,0
TXN05867,2023-01-26,PRD021,WH001,,Sale,-93,27.76,0
TXN06461,2023-01-26,PRD023,WH003,,Sale,-33,22.47,0
TXN06739,2023-01-26,PRD024,WH002,,Sale,-17,390.56,0
TXN07919,2023-01-26,PRD028,WH001,,Sale,-18,267.42,0
TXN07923,2023-01-26,PRD028,WH001,,Sale,-15,255.1,0
TXN08487,2023-01-26,PRD030,WH001,,Sale,-47,139.29,0
TXN00591,2023-01-27,PRD003,WH003,,Sale,-30,123.54,0
TXN02066,2023-01-27,PRD008,WH002,,Sale,-15,90.4,0
TXN03215,2023-01-27,PRD012,WH002,,Sale,-117,145.52,0
TXN03832,2023-01-27,PRD014,WH003,,Sale,-14,104.56,0
TXN06163,2023-01-27,PRD022,WH001,,Sale,-156,20.89,0
TXN07043,2023-01-27,PRD025,WH002,,Sale,-15,128.32,0
TXN07336,2023-01-27,PRD026,WH001,,Sale,-33,52.3,0
TXN07634,2023-01-27,PRD027,WH001,,Sale,-16,225.34,0
TXN07644,2023-01-27,PRD027,WH003,,Sale,-10,220.05,0
TXN07932,2023-01-27,PRD028,WH003,,Sale,-8,260.15,0
TXN09042,2023-01-27,PRD034,WH001,,Sale,-1,553.75,0
TXN01177,2023-01-28,PRD005,WH003,,Sale,-45,72.29,0
TXN02067,2023-01-28,PRD008,WH002,,Sale,-28,90.5,0
TXN04408,2023-01-28,PRD016,WH001,,Sale,-26,181.97,0
TXN04994,2023-01-28,PRD018,WH001,,Sale,-28,246.6,0
TXN05005,2023-01-28,PRD018,WH003,,Sale,-25,242.17,0
TXN05302,2023-01-28,PRD019,WH002,,Sale,-63,72.52,0
TXN05592,2023-01-28,PRD020,WH001,,Sale,-111,37.75,0
TXN06733,2023-01-28,PRD024,WH001,,Sale,-36,362.87,0
TXN07642,2023-01-28,PRD027,WH003,,Sale,-10,217.24,0
TXN08486,2023-01-28,PRD030,WH001,,Sale,-46,134.24,0
TXN08492,2023-01-28,PRD030,WH002,,Sale,-61,137.99,0
TXN09142,2023-01-28,PRD035,WH003,,Sale,-1,763.47,0
TXN00606,2023-01-31,PRD003,WH003,,Sale,-16,126.63,0
TXN02079,2023-01-31,PRD008,WH002,,Sale,-9,94.26,0
TXN02083,2023-01-31,PRD008,WH002,,Sale,-14,91.78,0
TXN02940,2023-01-31,PRD011,WH003,,Sale,-37,57.93,0
TXN03225,2023-01-31,PRD012,WH002,,Sale,-81,137.96,0
TXN04144,2023-01-31,PRD015,WH003,,Sale,-32,50.18,0
TXN04426,2023-01-31,PRD016,WH003,,Sale,-12,189.42,0
TXN06466,2023-01-31,PRD023,WH002,,Sale,-159,21.23,0
TXN07058,2023-01-31,PRD025,WH002,,Sale,-13,132.11,0
TXN07648,2023-01-31,PRD027,WH001,,Sale,-17,214.83,0
TXN07935,2023-01-31,PRD028,WH002,,Sale,-12,269.96,0
TXN00306,2023-02-01,PRD002,WH002,,Sale,-49,50.95,0
TXN00592,2023-02-01,PRD003,WH001,,Sale,-22,135.65,0
TXN00892,2023-02-01,PRD004,WH003,,Sale,-15,134.26,0
TXN02077,2023-02-01,PRD008,WH001,,Sale,-21,94.88,0
TXN02639,2023-02-01,PRD010,WH001,,Sale,-96,24.07,0
TXN02646,2023-02-01,PRD010,WH003,,Sale,-63,25.74,0
TXN03841,2023-02-01,PRD014,WH003,,Sale,-13,101.76,0
TXN04138,2023-02-01,PRD015,WH002,,Sale,-49,45.65,0
TXN05316,2023-02-01,PRD019,WH003,,Sale,-74,77.32,0
TXN08799,2023-02-01,PRD031,WH003,,Sale,-1,288.11,0
TXN08873,2023-02-01,PRD032,WH003,,Sale,-1,341.53,0
TXN09145,2023-02-01,PRD035,WH001,,Sale,-1,744.69,0
TXN00311,2023-02-02,PRD002,WH003,,Sale,-35,50.81,0
TXN02080,2023-02-02,PRD008,WH002,,Sale,-12,92.79,0
TXN02362,2023-02-02,PRD009,WH002,,Sale,-189,19.17,0
TXN02935,2023-02-02,PRD011,WH002,,Sale,-38,56.07,0
TXN04418,2023-02-02,PRD016,WH001,,Sale,-24,190.65,0
TXN05606,2023-02-02,PRD020,WH001,,Sale,-140,36.27,0
TXN05881,2023-02-02,PRD021,WH002,,Sale,0,27.93,1
TXN07651,2023-02-02,PRD027,WH002,,Sale,-9,215.98,0
TXN08788,2023-02-02,PRD031,WH001,,Sale,-1,278.41,0
TXN08958,2023-02-02,PRD033,WH002,,Sale,-1,1383.88,0
TXN00302,2023-02-03,PRD002,WH001,,Sale,-126,48.67,0
TXN00308,2023-02-03,PRD002,WH002,,Sale,-49,52.4,0
TXN00310,2023-02-03,PRD002,WH003,,Sale,-23,52.25,0
TXN00604,2023-02-03,PRD003,WH003,,Sale,-16,123.92,0
TXN02360,2023-02-03,PRD009,WH002,,Sale,-95,20.42,0
TXN02941,2023-02-03,PRD011,WH003,,Sale,-32,55.36,0
TXN04423,2023-02-03,PRD016,WH002,,Sale,-44,177.39,0
TXN07352,2023-02-03,PRD026,WH001,,Sale,-52,53.03,0
TXN08796,2023-02-03,PRD031,WH002,,Sale,-1,290.46,0
TXN08867,2023-02-03,PRD032,WH001,,Sale,-1,363.8,0
TXN03534,2023-02-04,PRD013,WH001,,Sale,-37,35.31,0
TXN05007,2023-02-04,PRD018,WH001,,Sale,-25,256.6,0
TXN06748,2023-02-04,PRD024,WH001,,Sale,-31,386.18,0
TXN07656,2023-02-04,PRD027,WH003,,Sale,-8,214.33,0
TXN01187,2023-02-05,PRD005,WH003,,Sale,-39,67.75,0
TXN01477,2023-02-05,PRD006,WH001,,Sale,-11,145.4,0
TXN02364,2023-02-05,PRD009,WH003,,Sale,-105,20.68,0
TXN02365,2023-02-05,PRD009,WH003,,Sale,-73,19.59,0
TXN03833,2023-02-05,PRD014,WH001,,Sale,-28,101.6,0
TXN05880,2023-02-05,PRD021,WH002,,Sale,-92,28.13,0
TXN06179,2023-02-05,PRD022,WH003,,Sale,-46,20.76,0
TXN06753,2023-02-05,PRD024,WH003,,Sale,-11,372.4,0
TXN07356,2023-02-05,PRD026,WH002,,Sale,-42,56.68,0
TXN08957,2023-02-05,PRD033,WH002,,Sale,-1,1327.64,0
TXN08959,2023-02-05,PRD033,WH003,,Sale,-1,1337.33,0
TXN09057,2023-02-05,PRD034,WH002,,Sale,-1,541.8,0
TXN00022,2023-02-06,PRD001,WH002,,Sale,-62,29.16,0
TXN00603,2023-02-06,PRD003,WH003,,Sale,-10,135.69,0
TXN01480,2023-02-06,PRD006,WH001,,Sale,-12,153.87,0
TXN04422,2023-02-06,PRD016,WH002,,Sale,-35,190.47,0
TXN05605,2023-02-06,PRD020,WH001,,Sale,-106,36.8,0
TXN06174,2023-02-06,PRD022,WH001,,Sale,-98,20.25,0
TXN07652,2023-02-06,PRD027,WH002,,Sale,-10,223.34,0
TXN07936,2023-02-06,PRD028,WH002,,Sale,-13,266.39,0
TXN08496,2023-02-06,PRD030,WH001,,Sale,-37,136.81,0
TXN09056,2023-02-06,PRD034,WH001,,Sale,-1,543.41,0
TXN09060,2023-02-06,PRD034,WH002,,Sale,-1,538.18,0
TXN00024,2023-02-07,PRD001,WH003,,Sale,-31,28.69,0
TXN00600,2023-02-07,PRD003,WH002,,Sale,-21,134.35,0
TXN00602,2023-02-07,PRD003,WH003,,Sale,-16,129.49,0
TXN00885,2023-02-07,PRD004,WH001,,Sale,-39,141.06,0
TXN00893,2023-02-07,PRD004,WH003,,Sale,-19,133.28,0
TXN04140,2023-02-07,PRD015,WH002,,Sale,-41,46.71,0
TXN04141,2023-02-07,PRD015,WH003,,Sale,-23,46.33,0
TXN04420,2023-02-07,PRD016,WH001,,Sale,-26,176.57,0
TXN07349,2023-02-07,PRD026,WH001,,Sale,-28,56.38,0
TXN00019,2023-02-08,PRD001,WH001,,Sale,-217,29.37,0
TXN01770,2023-02-08,PRD007,WH002,,Sale,-38,85.03,0
TXN02645,2023-02-08,PRD010,WH002,,Sale,-48,25.49,0
TXN02938,2023-02-08,PRD011,WH002,,Sale,-43,60.21,0
TXN03221,2023-02-08,PRD012,WH001,,Sale,-68,148.62,0
TXN03536,2023-02-08,PRD013,WH002,,Sale,-77,35.2,0
TXN04136,2023-02-08,PRD015,WH001,,Sale,-97,46.21,0
TXN04711,2023-02-08,PRD017,WH001,,Sale,-35,180.14,0
TXN05009,2023-02-08,PRD018,WH001,,Sale,-22,255.23,0
TXN05311,2023-02-08,PRD019,WH002,,Sale,-48,72.9,0
TXN05315,2023-02-08,PRD019,WH003,,Sale,-41,78.37,0
TXN06465,2023-02-08,PRD023,WH001,,Sale,-178,22.28,0
TXN07657,2023-02-08,PRD027,WH003,,Sale,-6,216.55,0
TXN08874,2023-02-08,PRD032,WH003,,Sale,-1,347.86,0
TXN09061,2023-02-08,PRD034,WH002,,Sale,-1,553.54,0
TXN00601,2023-02-09,PRD003,WH002,,Sale,-39,129.52,0
TXN02932,2023-02-09,PRD011,WH001,,Sale,-55,59.36,0
TXN03227,2023-02-09,PRD012,WH003,,Sale,-30,149.13,0
TXN03531,2023-02-09,PRD013,WH001,,Sale,-53,33.64,0
TXN05309,2023-02-09,PRD019,WH002,,Sale,-36,78.06,0
TXN05313,2023-02-09,PRD019,WH002,,Sale,-32,78.35,0
TXN07063,2023-02-09,PRD025,WH003,,Sale,-9,139.56,0
TXN07359,2023-02-09,PRD026,WH003,,Sale,-16,54.13,0
TXN08223,2023-02-09,PRD029,WH002,,Sale,-67,118.25,0
TXN08225,2023-02-09,PRD029,WH003,,Sale,-31,116.99,0
TXN08790,2023-02-09,PRD031,WH001,,Sale,-1,280.0,0
TXN08868,2023-02-09,PRD032,WH002,,Sale,-1,350.68,0
TXN08954,2023-02-09,PRD033,WH001,,Sale,-1,1358.04,0
TXN01482,2023-02-10,PRD006,WH002,,Sale,-13,155.5,0
TXN01484,2023-02-10,PRD006,WH003,,Sale,-6,148.41,0
TXN02085,2023-02-10,PRD008,WH003,,Sale,-17,99.01,0
TXN03535,2023-02-10,PRD013,WH002,,Sale,-62,35.25,0
TXN04142,2023-02-10,PRD015,WH003,,Sale,-27,49.26,0
TXN04713,2023-02-10,PRD017,WH001,,Sale,-33,171.39,0
TXN06751,2023-02-10,PRD024,WH002,,Sale,-33,382.25,0
TXN07062,2023-02-10,PRD025,WH003,,Sale,-6,133.34,0
TXN07934,2023-02-10,PRD028,WH001,,Sale,-54,254.01,0
TXN08503,2023-02-10,PRD030,WH003,,Sale,-27,142.74,0
TXN08792,2023-02-10,PRD031,WH001,,Sale,-1,269.67,0
TXN08798,2023-02-10,PRD031,WH003,,Sale,-1,270.17,0
TXN08865,2023-02-10,PRD032,WH001,,Sale,-1,358.49,0
TXN00309,2023-02-11,PRD002,WH003,,Sale,-39,47.8,0
TXN01771,2023-02-11,PRD007,WH003,,Sale,-12,84.6,0
TXN02931,2023-02-11,PRD011,WH001,,Sale,-62,58.79,0
TXN04712,2023-02-11,PRD017,WH001,,Sale,-25,169.93,0
TXN05010,2023-02-11,PRD018,WH001,,Sale,-28,260.27,0
TXN05314,2023-02-11,PRD019,WH003,,Sale,-57,75.24,0
TXN07056,2023-02-11,PRD025,WH001,,Sale,-40,141.34,0
TXN07357,2023-02-11,PRD026,WH003,,Sale,-12,54.98,0
TXN07655,2023-02-11,PRD027,WH003,,Sale,-9,217.77,0
TXN08224,2023-02-11,PRD029,WH003,,Sale,-42,123.85,0
TXN08789,2023-02-11,PRD031,WH001,,Sale,-1,290.51,0
TXN08797,2023-02-11,PRD031,WH003,,Sale,-1,279.76,0
TXN00026,2023-02-12,PRD001,WH003,,Sale,-48,27.61,0
TXN00303,2023-02-12,PRD002,WH001,,Sale,-131,49.77,0
TXN00596,2023-02-12,PRD003,WH001,,Sale,-31,129.33,0
TXN00886,2023-02-12,PRD004,WH001,,Sale,-33,137.97,0
TXN01182,2023-02-12,PRD005,WH002,,Sale,-40,68.06,0
TXN03222,2023-02-12,PRD012,WH001,,Sale,-109,147.25,0
TXN03226,2023-02-12,PRD012,WH003,,Sale,-30,140.57,0
TXN05008,2023-02-12,PRD018,WH001,,Sale,-32,238.19,0
TXN05011,2023-02-12,PRD018,WH002,,Sale,-31,262.33,0
TXN06172,2023-02-12,PRD022,WH001,,Sale,-82,20.16,0
TXN07941,2023-02-12,PRD028,WH003,,Sale,-11,269.53,0
TXN00304,2023-02-13,PRD002,WH002,,Sale,-48,50.77,0
TXN01479,2023-02-13,PRD006,WH001,,Sale,-17,145.84,0
TXN02075,2023-02-13,PRD008,WH001,,Sale,-16,98.31,0
TXN03834,2023-02-13,PRD014,WH001,,Sale,-34,96.8,0
TXN03838,2023-02-13,PRD014,WH002,,Sale,-15,98.16,0
TXN04424,2023-02-13,PRD016,WH003,,Sale,-11,188.63,0
TXN05604,2023-02-13,PRD020,WH001,,Sale,-93,39.17,0
TXN05882,2023-02-13,PRD021,WH003,,Sale,-52,26.75,0
TXN07355,2023-02-13,PRD026,WH002,,Sale,-29,56.87,0
TXN08220,2023-02-13,PRD029,WH001,,Sale,-40,118.55,0
TXN08221,2023-02-13,PRD029,WH001,,Sale,-71,119.39,0
TXN08875,2023-02-13,PRD032,WH003,,Sale,-1,347.24,0
TXN00307,2023-02-14,PRD002,WH002,,Sale,-28,52.25,0
TXN01481,2023-02-14,PRD006,WH002,,Sale,-24,155.51,0
TXN01774,2023-02-14,PRD007,WH003,,Sale,-21,86.03,0
TXN02357,2023-02-14,PRD009,WH001,,Sale,-167,19.05,0
TXN02936,2023-02-14,PRD011,WH002,,Sale,-39,55.92,0
TXN02942,2023-02-14,PRD011,WH003,SUP001,Return,12,30.4,0
TXN05016,2023-02-14,PRD018,WH003,,Sale,-30,260.77,0
TXN05610,2023-02-14,PRD020,WH003,,Sale,-96,36.68,0
TXN07354,2023-02-14,PRD026,WH002,,Sale,-32,56.74,0
TXN07647,2023-02-14,PRD027,WH001,,Sale,-17,218.24,0
TXN07650,2023-02-14,PRD027,WH002,,Sale,-8,216.72,0
TXN07938,2023-02-14,PRD028,WH002,,Sale,-18,273.94,0
TXN08218,2023-02-14,PRD029,WH001,,Sale,-40,124.7,0
TXN08793,2023-02-14,PRD031,WH002,,Sale,-1,291.04,0
